FOR,AGAINST,TOTAL CASTE,DEPENDENT VARIABLE,BALLOT TYPE,POPULATION,PCI,MEDIUM FAMILY INCOME,SIZE OF COUNTY,POPULATION DENSITY,PERCENT WHITE,PERCENT BLACK,PERCENT OTHER,PERCENT MALE,PERCENT FEMALE,NO OF CHURCHES,NO OF CHURCH MEMBERS,PERCENT CHURCH MEMBERS OF POPULATION,POVERTY LEVEL,UNEMPLOYMENT RATE,AGE LESS THAN 18,AGE24,AGE44,AGE64,AGE OLDER THAN 65,MSA,PERCENT MINORITY,NO OF OLDER,NO OF YOUNGER,AGE_SUM,TURNOUT_RATE,FOR_RATE
2126,1699,3825,1,2,12152,14004.0,22128,388.4,31.28733265,0.478472051,0.513295464,0.008232485,0.467111221,0.532888779,30,6670.0,0.57,23.7,10.2,3742,1076,3322,2344,1668,2,0.521527949,4012,6644,12152,0.3147630019749835,0.5558169934640523
79972,70286,150258,1,2,390390,22123.0,49781,432.9,901.8018018,0.884052551,0.053742178,0.062205271,0.497660098,0.502339902,197,88597.0,0.25,5.7,5.3,108845,35555,163848,62608,19534,1,0.11594744900000001,82142,327696,390390,0.3848920310458772,0.5322312289528678
2848,6055,8903,0,2,28604,16363.0,28438,278.2,102.8181165,0.90576136,0.057053906,0.037184734,0.511176409,0.488823591,55,12954.0,0.47,12.2,5.3,6763,3730,8212,6002,3897,2,0.09423864,9899,16424,28604,0.3112501748007272,0.3198921711782545
13880,18044,31924,0,2,99987,17970.0,32061,393.7,253.9674879,0.847124965,0.090512585,0.06236245,0.493327598,0.506672402,115,40638.0,0.43,14.6,6.0,25753,10645,32818,19887,10884,2,0.152875035,30771,65636,99987,0.31928150659585747,0.43478260869565216
1184,803,1987,1,2,8971,12398.0,19013,473.3,18.9541517,0.19864006219864005,0.7982387697982387,0.003121168003121168,0.454910266,0.545089734,30,4860.0,0.55,28.8,12.2,2806,845,2495,1573,1252,2,0.801359937,2825,4990,8971,0.22149147252257273,0.5958731756416709
3077,4401,7478,0,2,22386,15072.0,25698,282.2,79.32671864,0.9229875810770123,0.06901634993098364,0.00799606899200393,0.480389529,0.519610471,52,10514.0,0.48,17.5,12.8,5954,2139,6576,4763,2954,2,0.077012419,7717,13152,22386,0.3340480657553828,0.4114736560577695
3115,3147,6262,0,2,18136,17871.0,31406,463.8,39.10306166,0.7223018410000001,0.26678425800000005,0.010913901000000002,0.493991842,0.506008158,38,5767.0,0.32,13.2,6.0,4555,1468,5654,3995,2464,1,0.277698159,6459,11308,18136,0.3452801058667843,0.49744490578090067
2731,3889,6620,0,2,20185,15197.0,26917,232.2,86.92937123,0.783222674,0.211326925,0.005450401,0.481666832,0.518333168,40,10232.0,0.52,15.7,9.2,4990,1852,5683,4412,3248,2,0.216777326,7660,11366,20185,0.32796631161753775,0.4125377643504532
1707,1314,3021,1,2,8979,12062.0,24663,296.1,30.32421479,0.84719902,0.141218398,0.011582582,0.487582136,0.512417864,31,3136.0,0.36,19.4,9.4,2555,856,2709,1798,1061,2,0.15280098,2859,5418,8979,0.3364517206815904,0.5650446871896723
11786,12345,24131,0,2,67497,17445.0,43621,322.7,209.1633096,0.873527625,0.108929815,0.01754256,0.494792053,0.505207947,61,19801.0,0.34,7.5,5.4,18620,6050,23643,13650,5534,1,0.126472375,19184,47286,67497,0.35751218572677307,0.4884173884215325
16053,16129,32182,0,2,93209,16742.0,36458,376.8,247.3699575,0.740371511,0.225986457,0.033642032,0.490014702,0.509985298,81,39037.0,0.44,12.5,6.0,26156,8842,31887,18571,7753,1,0.259628489,26324,63774,93209,0.3452670879421515,0.4988192157106457
1056,1541,2597,0,2,8602,14763.0,22335,356.8,24.10874439,0.681659693,0.312993956,0.005346351,0.471757322,0.528242678,19,4295.0,0.5,25.4,5.9,2468,762,2289,1730,1353,2,0.31834030700000004,3083,4578,8602,0.3019065333643339,0.4066230265691182
3792,5298,9090,0,2,31390,14969.0,28152,342.4,91.67640187,0.888467544,0.101813199,0.009719257,0.4957777,0.5042223,61,11142.0,0.37,16.0,7.5,8349,3004,9940,6465,3632,2,0.11153245599999999,10097,19880,31390,0.2895826696400127,0.4171617161716172
1395,1243,2638,1,2,8694,15000.0,28052,370.5,23.46558704,0.6324324320000001,0.35744680900000003,0.010120759000000002,0.48200115,0.51799885,19,3800.0,0.45,18.4,9.0,2444,717,2643,1688,1202,2,0.36756756799999996,2890,5286,8694,0.3034276512537382,0.5288097043214557
1639,2731,4370,0,2,12092,14016.0,24275,333.4,36.26874625,0.8246484691753516,0.16112489683887513,0.014226633985773368,0.490901572,0.509098428,34,7473.0,0.62,19.8,9.2,3390,1275,3641,2393,1393,2,0.17535153099999998,3786,7282,12092,0.3613959642739001,0.3750572082379863
2289,2628,4917,0,2,17465,13901.0,19190,527.7,33.09645632,0.42894767,0.567788847,0.003263483,0.461525249,0.538474751,44,10270.0,0.59,27.7,8.7,5282,1769,4837,3008,2569,2,0.57105233,5577,9674,17465,0.2815344975665617,0.46552776082977426
976,1394,2370,0,2,8508,12849.0,18980,349.8,24.32246998,0.571546149,0.42457378,0.003880071,0.470429159,0.529570841,20,5071.0,0.61,25.2,6.3,2502,776,2380,1676,1174,2,0.428453851,2850,4760,8508,0.27856135401974613,0.4118143459915612
1047,1908,2955,0,2,8268,12689.0,20486,304.4,27.16162943,0.645578807,0.350429418,0.003991775,0.465344139,0.534655861,38,4755.0,0.57,24.6,7.6,2413,730,2205,1622,1298,2,0.35442119299999997,2920,4410,8268,0.3574020319303338,0.35431472081218274
3619,3131,6750,1,2,21254,16674.0,35506,393.8,53.97155917,0.724655408,0.268005833,0.007338759,0.486333914,0.513666086,23,5097.0,0.25,12.7,5.3,5904,1925,7106,4216,2103,1,0.27534459200000005,6319,14212,21254,0.3175872776889056,0.5361481481481482
1935,1785,3720,1,2,13436,13590.0,25683,184.8,72.70562771,0.6416133356416134,0.35213573435213574,0.00625093000625093,0.471647567,0.528352433,35,6498.0,0.5,17.7,7.0,3554,1388,3977,2727,1790,2,0.35838666399999997,4517,7954,13436,0.2768681155105686,0.5201612903225806
688,805,1493,0,2,5722,14108.0,21107,186.8,30.63169165,0.7050610820000001,0.27713787100000004,0.017801047000000004,0.486038394,0.513961606,14,2860.0,0.52,24.6,5.6,1678,573,1697,1123,651,2,0.294938918,1774,3394,5722,0.2609227542817197,0.4608171466845278
4011,7259,11270,0,2,40895,15558.0,25560,812.6,50.32611371,0.6479982396479983,0.34402895634402897,0.007972804007972805,0.477928049,0.522071951,96,22403.0,0.56,21.4,5.9,11551,3759,12081,7918,5586,2,0.35200176,13504,24162,40895,0.2755838122019807,0.3559006211180124
3050,2781,5831,1,2,17364,14343.0,37026,355.8,48.80269815,0.79062266,0.198951673,0.010425667,0.506825644,0.493174356,13,3468.0,0.21,12.2,7.0,5599,1544,6419,2743,1059,1,0.20937734,3802,12838,17364,0.33580972126238195,0.5230663694049048
3725,2580,6305,1,2,57332,10791.0,24605,519.1,110.445001,0.5090858354909141,0.40527013359472985,0.08564403091435596,0.546562729,0.453437271,31,12916.0,0.24,18.8,8.6,17943,12325,19944,5034,2086,2,0.490914165,7120,39888,57332,0.1099734877555292,0.5908009516256939
1363,1408,2771,0,2,7631,14191.0,23434,211.1,36.14874467,0.5998689385998689,0.39331585839331584,0.006815203006815203,0.48440367,0.51559633,20,4002.0,0.54,17.7,6.8,2040,690,2192,1623,1086,2,0.400131061,2709,4384,7631,0.3631240990695846,0.4918801876578852
845,887,1732,0,2,6861,10326.0,23341,401.0,17.10972569,0.7284652387284652,0.22533158422533162,0.04620317704620318,0.502404897,0.497595103,8,2049.0,0.33,20.2,3.9,2109,1026,2052,1106,568,2,0.271534761,1674,4104,6861,0.2524413350823495,0.48787528868360275
7820,13507,21327,0,2,77897,15596.0,26314,504.3,154.4655959,0.644450151,0.330898119,0.02465173,0.489067214,0.510932786,109,31995.0,0.42,22.0,6.2,21986,10916,24791,12870,7334,2,0.355549849,20204,49582,77897,0.27378461301462187,0.36667135555868147
2395,2397,4792,0,2,15386,14570.0,30193,284.5,54.08084359,0.945274925,0.018588327,0.036136748,0.49655531,0.50344469,16,2019.0,0.14,13.8,5.4,3749,2395,4696,2939,1607,2,0.054725075000000005,4546,9392,15386,0.3114519693227609,0.4997913188647746
1699,1663,3362,1,2,20865,15371.0,24355,259.8,80.31177829,0.61632477,0.376677531,0.006997699,0.472057132,0.527942868,30,8685.0,0.43,30.3,7.6,6146,1885,6448,3972,2414,2,0.38367523000000003,6386,12896,20865,0.16113108075724897,0.5053539559785841
2439,3981,6420,0,2,8925,11852.0,20822,433.5,20.58823529,0.5481738740000001,0.44387183500000005,0.007954291000000002,0.483979386,0.516020614,20,3934.0,0.46,16.4,7.7,2502,789,2640,1851,1143,1,0.451826126,2994,5280,8925,0.719327731092437,0.37990654205607477
979,910,1889,1,2,12959,14085.0,19953,403.3,32.13240764,0.396650201,0.597715344,0.005634455,0.464340846,0.535659154,28,7587.0,0.58,24.2,14.0,4092,1166,3672,2270,1759,2,0.6033497990000001,4029,7344,12959,0.1457674203256424,0.5182636315510852
2319,3425,5744,0,2,22058,14546.0,27976,284.4,77.55977496,0.893266833,0.093810927,0.01292224,0.489911585,0.510088415,38,8554.0,0.41,20.7,6.8,5879,2107,7167,4501,2404,1,0.106733167,6905,14334,22058,0.2604043884305014,0.4037256267409471
1740,1208,2948,1,2,5712,12206.0,22033,367.1,15.55979297,0.566024518,0.42591944,0.008056042,0.480910683,0.519089317,20,2669.0,0.48,23.8,8.0,1644,538,1743,1084,703,2,0.43397548199999997,1787,3486,5712,0.5161064425770309,0.5902306648575305
3699,3055,6754,1,2,22693,12485.0,22270,503.4,45.07945967,0.536118824,0.459341531,0.004539645,0.478161224,0.521838776,53,12529.0,0.56,23.5,11.2,6617,2283,6445,4333,3015,2,0.463881176,7348,12890,22693,0.29762481822588466,0.5476754515842464
585,1307,1892,0,2,6288,14958.0,22190,283.1,22.21123278,0.712217626,0.283168947,0.004613427,0.473910277,0.526089723,23,3514.0,0.56,24.1,10.4,1747,547,1630,1324,1040,2,0.287782374,2364,3260,6288,0.3008905852417303,0.3091966173361522
2827,3373,6200,0,2,20549,14028.0,20165,512.0,40.13476563,0.497712227,0.488609813,0.01367796,0.469626168,0.530373832,43,12656.0,0.62,30.5,11.8,6545,1967,5624,3773,2640,2,0.502287773,6413,11248,20549,0.3017178451506156,0.4559677419354839
3037,3014,6051,1,2,17855,15155.0,29825,395.7,45.1225676,0.6632687356632687,0.3278256973278257,0.008905567008905565,0.491038423,0.508961577,37,7729.0,0.45,15.9,7.5,4806,1699,5748,3563,2039,2,0.33673126400000003,5602,11496,17855,0.338896667600112,0.5019005123120145
833,1512,2345,0,2,7508,13539.0,22027,245.3,30.60741949,0.6719936080000001,0.30749766900000003,0.020508723000000003,0.505659875,0.494340125,25,3672.0,0.51,22.5,9.7,1989,1098,2205,1329,887,2,0.328006392,2216,4410,7508,0.31233351092168354,0.35522388059701493
1818,2411,4229,0,2,13262,16590.0,27862,349.7,37.9239348,0.631483715,0.357735223,0.010781062,0.481905911,0.518094089,30,6341.0,0.49,17.3,7.9,3679,1209,4050,2572,1752,2,0.368516285,4324,8100,13262,0.3188810134218067,0.4298888626152755
3418,3592,7010,0,2,27693,13754.0,29823,344.4,80.40940767,0.9868924670131076,0.0027803859972196144,0.010327146989672855,0.496100238,0.503899762,31,6803.0,0.26,12.2,7.7,7911,2939,9245,5382,2216,2,0.013107533000000001,7598,18490,27693,0.25313256057487454,0.4875891583452211
26514,21907,48421,1,2,185794,17134.0,26749,216.3,858.9644013,0.560901179,0.392710481,0.04638834,0.484044758,0.515955242,160,77390.0,0.43,22.5,7.3,50623,21838,59559,33721,20053,1,0.439098821,53774,119118,185794,0.2606165968761101,0.5475723343177546
6293,6962,13255,0,2,44630,15263.0,31167,276.4,161.4688857,0.752352572,0.234181753,0.013465675,0.479006094,0.520993906,63,20122.0,0.48,15.8,7.6,12502,4964,13778,8731,4655,1,0.247647428,13386,27556,44630,0.2969975352901636,0.47476423990946814
3372,4589,7961,0,2,18687,18812.0,40667,185.8,100.5758881,0.902157041,0.079484023,0.018358936,0.488304876,0.511695124,28,6036.0,0.34,8.9,4.1,5333,1572,6548,3503,1731,1,0.09784295900000001,5234,13096,18687,0.42601808744046665,0.42356487878407234
1455,2048,3503,0,2,10173,14460.0,27396,441.1,23.06279755,0.7338511449999999,0.25867662999999996,0.007472224999999998,0.482646741,0.517353259,31,3595.0,0.37,16.5,7.5,2671,945,3224,2149,1184,2,0.266148855,3333,6448,10173,0.34434286837707656,0.4153582643448473
7501,7389,14890,1,2,47243,14200.0,40243,313.6,150.6473214,0.945468786,0.041999196,0.012532018,0.500137598,0.499862402,53,11626.0,0.28,9.0,6.3,13790,4816,17229,8094,3314,1,0.054531214,11408,34458,47243,0.31517896831276593,0.5037609133646743
3271,3010,6281,1,2,21919,16358.0,27622,151.1,145.0628723,0.49217431,0.487428702,0.020396988,0.475884098,0.524115902,21,6417.0,0.3,24.5,8.8,5999,3155,6421,4147,2197,1,0.50782569,6344,12842,21919,0.2865550435695059,0.5207769463461233
2790,2619,5409,1,2,14983,17102.0,29114,232.1,64.55407152,0.974833111,0.018024032,0.007142857,0.489719626,0.510280374,39,7264.0,0.5,13.9,7.8,3754,1430,4520,3290,1989,1,0.025166888999999998,5279,9040,14983,0.361009143696189,0.5158069883527454
1508,2650,4158,0,2,13610,14434.0,23710,343.0,39.67930029,0.86576047,0.123438648,0.010800882,0.485892726,0.514107274,36,6437.0,0.48,21.1,7.8,3819,1223,4072,2881,1615,2,0.13423953,4496,8144,13610,0.30551065393093313,0.36267436267436265
1700,2086,3786,0,2,10504,15369.0,30601,218.4,48.0952381,0.782115989,0.210837063,0.007046948,0.496714599,0.503285401,31,5419.0,0.53,13.4,6.1,2840,922,3188,2235,1319,2,0.217884011,3554,6376,10504,0.3604341203351104,0.44902271526677234
4351,5621,9972,0,2,34283,13800.0,24889,311.2,110.1638817,0.830669156,0.149086984,0.02024386,0.480660405,0.519339595,63,16986.0,0.5,18.4,12.5,9061,3280,9896,7230,4816,2,0.169330844,12046,19792,34283,0.2908730274480063,0.436321700762134
1476,1602,3078,0,2,8087,17018.0,24926,247.4,32.68795473,0.6515825916515826,0.3369188923369189,0.011498516011498516,0.465628091,0.534371909,17,5532.0,0.68,21.7,5.9,2180,669,2233,1736,1269,2,0.34841740800000004,3005,4466,8087,0.3806108569308767,0.47953216374269003
2217,2015,4232,1,2,14924,15485.0,26519,344.5,43.32075472,0.643780561,0.34670775,0.009511689,0.488780226,0.511219774,22,4913.0,0.35,17.0,5.1,3836,1360,4454,3381,1893,2,0.35621943899999997,5274,8908,14924,0.28357008844813725,0.5238657844990549
458,218,676,1,2,2245,13995.0,17501,151.6,14.80870712,0.481514477,0.509576837,0.008908686,0.461024499,0.538975501,5,1142.0,0.52,28.1,9.7,588,211,564,477,405,2,0.5184855230000001,882,1128,2245,0.3011135857461025,0.6775147928994083
1749,2569,4318,0,2,11901,14671.0,23958,371.1,32.06952304,0.985462185,0.004285714,0.010252101,0.485210084,0.514789916,41,5183.0,0.44,15.0,9.9,2582,924,3271,2886,2238,2,0.014537814999999999,5124,6542,11901,0.3628266532224183,0.40504863362667903
1236,1303,2539,0,2,8083,12866.0,16398,429.3,18.82832518,0.400643405,0.590571641,0.008784954,0.456322692,0.543677308,26,5138.0,0.64,33.9,9.3,2402,887,2057,1399,1338,2,0.599356595,2737,4114,8083,0.3141160460225164,0.4868058290665616
35600,20376,55976,1,2,201744,17436.0,27300,324.1,622.4745449,0.529082852,0.428946038,0.04197111,0.495776617,0.504223383,166,81082.0,0.43,21.2,8.6,53378,28227,65889,34372,19878,1,0.47091714799999995,54250,131778,201744,0.27746054405583315,0.635986851507789
11669,11111,22780,1,2,58799,18956.0,42869,130.7,449.8775822,0.888987174,0.085224373,0.025788453,0.49442044,0.50557956,38,17431.0,0.32,9.0,5.5,16622,5319,20218,11947,4693,1,0.11101282600000001,16640,40436,58799,0.3874215547883467,0.5122475856014047
416,736,1152,0,2,3584,14033.0,24256,167.6,21.38424821,0.633575014,0.351366425,0.015058561,0.481037368,0.518962632,8,1738.0,0.48,19.1,9.3,1030,395,972,717,470,2,0.366424986,1187,1944,3584,0.32142857142857145,0.3611111111111111
1407,2139,3546,0,2,13764,14705.0,22867,648.5,21.22436392,0.53436501,0.460040686,0.005594304,0.472391747,0.527608253,56,8758.0,0.63,22.4,9.5,3999,1174,4013,2474,2104,2,0.46563498999999997,4578,8026,13764,0.2576285963382738,0.39678510998307953
1176,1358,2534,0,2,9107,14121.0,21013,238.1,38.24863503,0.6019758503980241,0.33732162466267845,0.06070252493929748,0.246317512,0.753682488,24,4252.0,0.47,27.7,10.9,2434,914,2529,1885,1345,2,0.39802415,3230,5058,9107,0.27824750192159875,0.46408839779005523
6499,8189,14688,0,2,56088,15349.0,27526,198.0,283.2727273,0.686751284,0.300609669,0.012639047,0.4800164,0.5199836,79,25026.0,0.46,18.6,7.1,15848,5377,17480,10884,6499,1,0.31324871600000004,17383,34960,56088,0.26187419768934533,0.44247004357298475
2361,5409,7770,0,2,24045,15426.0,25878,179.3,134.1048522,0.862091911,0.126180079,0.01172801,0.480973175,0.519026825,47,12651.0,0.54,16.5,7.4,5744,2634,6861,5015,3791,2,0.137908089,8806,13722,24045,0.3231441048034934,0.30386100386100384
966,631,1597,1,2,5536,12379.0,17240,458.7,12.06889034,0.352547886,0.639862667,0.007589447,0.480484279,0.519515721,17,3088.0,0.55,29.8,9.4,1517,538,1478,1040,963,2,0.647452114,2003,2956,5536,0.28847543352601157,0.6048841577958672
3097,5118,8215,0,2,30814,14861.0,24065,485.3,63.49474552,0.510110682,0.47771755,0.012171768,0.461034113,0.538965887,49,14858.0,0.49,25.5,9.9,9044,3681,8821,5258,4010,2,0.489889318,9268,17642,30814,0.2665995975855131,0.3769933049300061
1180,836,2016,1,2,6661,11501.0,21503,393.2,16.9404883,0.358462232,0.634629824,0.006907944,0.474996246,0.525003754,23,3349.0,0.51,22.3,9.3,1801,576,2039,1332,913,2,0.6415377680000001,2245,4078,6661,0.30265725866986937,0.5853174603174603
509,400,909,1,2,1813,13839.0,17350,195.4,9.278403275,0.381136238,0.61279647,0.006067292,0.465526751,0.534473249,14,1245.0,0.65,27.6,8.7,494,139,446,363,371,2,0.618863762,734,892,1813,0.5013789299503585,0.55995599559956
2125,3015,5140,0,2,18008,14160.0,22424,483.7,37.22968782,0.6645376286645377,0.30180505430180504,0.03365731703365731,0.536017773,0.463982227,54,9719.0,0.55,26.4,7.0,4403,1744,5967,3528,2366,2,0.33546237100000004,5894,11934,18008,0.2854286983562861,0.41342412451361865
1038,1316,2354,0,2,7644,14190.0,19663,377.5,20.24900662,0.549188906,0.445185767,0.005625327,0.467556253,0.532443747,27,3976.0,0.52,25.6,8.6,2142,748,2124,1545,1085,2,0.450811094,2630,4248,7644,0.30795395081109367,0.4409515717926933
1568,2070,3638,0,2,11594,13191.0,18567,441.2,26.27833182,0.641507806,0.354955577,0.003536617,0.460364013,0.539635987,41,6515.0,0.59,26.5,10.1,3267,1037,3263,2150,1877,2,0.35849219400000004,4027,6526,11594,0.31378299120234604,0.43100604727872455
1439,1422,2861,1,2,10525,13487.0,19141,335.5,31.37108793,0.386676803,0.610092179,0.003231018,0.458899553,0.541100447,25,7520.0,0.71,30.9,9.6,3148,907,2861,2073,1536,2,0.613323197,3609,5722,10525,0.2718289786223278,0.5029709891646278
3915,6912,10827,0,2,39472,16876.0,23221,548.4,71.97665937,0.599260235,0.390276652,0.010463113,0.466203891,0.533796109,82,20517.0,0.53,23.5,7.4,11307,3387,11448,7798,5532,2,0.400739765,13330,22896,39472,0.2742957032833401,0.36159600997506236
3378,5576,8954,0,2,35576,15492.0,25790,265.1,134.1984157,0.6814171720000001,0.27756237400000006,0.041020454000000005,0.485642841,0.514357159,54,18523.0,0.53,23.3,7.5,10282,4115,10743,6392,4044,2,0.318582828,10436,21486,35576,0.25168653024510906,0.3772615590797409
2395,4323,6718,0,2,24462,14758.0,21705,366.7,66.70848105,0.711675251,0.246872701,0.041452048,0.474818085,0.525181915,56,10821.0,0.45,24.9,9.8,7255,2155,7335,4630,3087,2,0.288324749,7717,14670,24462,0.27463003842694794,0.3565049121762429
1450,1866,3316,0,2,7009,14494.0,22142,166.5,42.0960961,0.993292422,0.000285429,0.006422149,0.4856572,0.5143428,23,3892.0,0.58,13.8,7.2,1199,749,1631,1699,1731,2,0.0067075780000000005,3430,3262,7009,0.47310600656299046,0.43727382388419783
678,1362,2040,0,2,5925,12384.0,19041,200.7,29.52167414,0.656540084,0.340759494,0.002700422,0.462109705,0.537890295,18,2919.0,0.49,27.1,12.4,1696,579,1599,1169,882,2,0.343459916,2051,3198,5925,0.34430379746835443,0.3323529411764706
7728,8515,16243,0,2,56551,16462.0,27859,413.9,136.6296207,0.676912194,0.311627907,0.011459899,0.472013441,0.527986559,111,28680.0,0.52,18.3,10.2,15816,5538,17130,10425,7642,2,0.323087806,18067,34260,56551,0.28722745840038194,0.475774179646617
1144,1579,2723,0,2,8651,14238.0,19302,286.1,30.23767913,0.577705828,0.416281221,0.006012951,0.47039778,0.52960222,26,6492.0,0.75,30.0,8.8,2718,850,2246,1613,1224,2,0.42229417199999997,2837,4492,8651,0.3147612992717605,0.42012486228424534
1707,1362,3069,1,2,9722,11978.0,22859,360.4,26.97558269,0.5260829305260829,0.4694927464694928,0.004424323004424324,0.479576088,0.520423912,16,4778.0,0.49,22.6,7.0,2953,901,2906,1842,1120,1,0.473917069,2962,5812,9722,0.3156757868751286,0.5562072336265884
2340,3137,5477,0,2,12897,14627.0,23177,322.7,39.96591261,0.9899185730000001,0.0016285380000000001,0.008452889000000002,0.496006204,0.503993796,34,5445.0,0.45,15.8,6.8,2850,1011,3394,3180,2462,2,0.010081427,5642,6788,12897,0.4246724044351399,0.42724119043271863
3816,4676,8492,0,2,26308,14651.0,25097,325.5,80.82334869,0.70530997,0.287012049,0.007677981,0.472803983,0.527196017,48,14597.0,0.56,17.1,5.6,6712,2392,7583,5476,4145,2,0.29469003,9621,15166,26308,0.3227915462977041,0.4493641073951955
8032,8585,16617,0,2,59189,14609.0,26877,446.3,132.621555,0.9505206579505208,0.040604503040604506,0.00887483900887484,0.485276219,0.514723781,118,23593.0,0.4,14.2,8.5,15231,5144,17979,13028,7807,1,0.049479342,20835,35958,59189,0.28074473297403235,0.4833604140338208
5355,6250,11605,0,2,40610,16719.0,31459,329.3,123.3221986,0.793094106793094,0.19205477419205477,0.014851119014851118,0.483658843,0.516341157,55,13589.0,0.35,15.0,7.7,11296,4055,12807,7941,4511,1,0.206905893,12452,25614,40610,0.28576705245013545,0.46143903489875054
3355,6044,9399,0,2,35793,14355.0,22554,902.6,39.65543984,0.720732048,0.269265158,0.010002794,0.483459067,0.516540933,77,17561.0,0.5,22.6,7.7,9609,3140,10469,7194,5381,2,0.279267952,12575,20938,35793,0.26259324448914595,0.3569528673263113
737,1013,1750,0,2,6017,13262.0,18943,285.5,21.07530648,0.3870431893870432,0.6109634556109634,0.001993355001993355,0.451162791,0.548837209,15,3521.0,0.58,27.1,9.9,1689,540,1657,1112,1019,2,0.61295681,2131,3314,6017,0.29084261259764,0.42114285714285715
1955,3537,5492,0,2,19447,16195.0,24048,680.5,28.57751653,0.46935417546935415,0.5271493215271493,0.003496503003496503,0.468839984,0.531160016,53,11265.0,0.59,23.4,5.6,5722,1725,5893,3491,2616,2,0.530645824,6107,11786,19447,0.2824085977271559,0.35597232337946105
2672,4867,7539,0,2,23741,14211.0,25611,644.7,36.82487979,0.785401398,0.203142111,0.011456491,0.485847865,0.514152135,56,12145.0,0.54,21.4,10.5,6912,2086,7224,4801,2718,2,0.21459860199999997,7519,14448,23741,0.317551914409671,0.3544236636158642
